codigo_ocorrencia,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_classificacao
201608231809039,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,9PAA,2016-08-05,18:00:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201111101072454,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2011-11-10,18:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201110316392746,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2011-10-31,11:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200810047848767,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2008-10-04,19:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201004218775319,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2010-04-21,18:37:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201412177966702,OUTROS,OUTROS,OTHR,-22.4428,-40.0722,MACAÉ,RJ,BRASIL,****,2014-12-17,18:45:00,,ATIVA,A-202/CENIPA/2014,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201006104034316,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2010-06-10,11:52:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201303266952597,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2013-03-26,12:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201305317935164,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2013-05-31,12:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201011085854903,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2010-11-08,18:05:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201304143887071,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2013-04-14,19:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201307041957477,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2013-07-04,12:57:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201003204277780,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2010-03-20,21:58:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201402042754826,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2014-02-04,11:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201010104822769,OUTROS,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2010-10-10,12:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201204185371560,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2012-04-18,12:59:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201110221339389,DESORIENTAÇÃO ESPACIAL,MÉDICO,MED,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2011-10-22,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201006169141500,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2010-06-16,13:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201506284639165,OUTROS,OUTROS,OTHR,-22.1694,-39.7594,MACAÉ,RJ,BRASIL,SBME,2015-06-28,11:46:00,,ATIVA,IG-093/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201503242245085,PERDA DE COMPONENTE EM VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.1,-40.5,MACAÉ,RJ,BRASIL,****,2015-03-24,16:35:00,,ATIVA,IG-045/CENIPA/2015,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201302088041513,OUTROS,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2013-02-08,18:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200801162534840,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2008-01-16,21:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201111229634638,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2011-11-22,17:56:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201110138459903,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2011-10-13,19:00:00,,FINALIZADA,***,NÃO,,0,2,NÃO,2018-08-28,INCIDENTE
200906212587090,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2009-06-21,20:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201303206458552,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2013-03-20,19:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201203213389681,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2012-03-21,12:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200912014739253,F.O.D.,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2009-12-01,16:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200812294725039,FOGO EM VOO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,22.3428,-41.7639,MACAÉ,RJ,BRASIL,SBME,2008-12-29,10:30:00,,ATIVA,A-524/CENIPA/2016,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201302183087922,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2013-02-18,15:35:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201203107247210,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2012-03-10,11:48:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200904048654807,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2009-04-04,14:02:00,,FINALIZADA,I-010/CENIPA/2010,SIM,2010-03-29,1,1,NÃO,2018-08-28,INCIDENTE
201008151257456,F.O.D.,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2010-08-15,11:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201308075853805,FOGO NO SOLO,FOGO/FUMAÇA (SEM IMPACTO),F-NI,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2013-08-07,12:25:00,,ATIVA,IG-145/CENIPA/2013,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201305066364284,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2013-05-06,11:36:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200811229659424,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2008-11-22,18:39:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201211116054326,OUTROS,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2012-11-11,18:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201702231334068,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3428,-41.7639,MACAÉ,RJ,BRASIL,****,2017-02-22,11:20:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201104085232249,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2011-04-08,12:46:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201411273468954,OUTROS,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2014-11-27,11:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200912205952359,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2009-12-20,16:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201701311502281,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.3428,-41.7639,MACAÉ,RJ,BRASIL,SBME,2017-01-28,14:19:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201206069737412,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-22.3428,-41.7639,MACAÉ,RJ,BRASIL,SBME,2012-06-06,21:35:00,,ATIVA,A-560/CENIPA/2016,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201009277696284,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2010-09-27,16:53:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201611011233233,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.1567,-39.9272,MACAÉ,RJ,BRASIL,****,2016-10-30,15:59:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201010127896870,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2010-10-12,19:00:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201112205721333,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2011-12-20,11:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201305154589494,COM COMANDOS DE VOO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2013-05-15,15:07:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201207245328479,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2012-07-24,13:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200908284356748,OUTROS,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2009-08-28,16:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201202079153157,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-22.6169,-39.9336,MACAÉ,RJ,BRASIL,****,2012-02-07,13:50:00,,FINALIZADA,IG-503/CENIPA/2018,SIM,2018-07-27,4,1,NÃO,2018-08-28,INCIDENTE
200802265376981,DESORIENTAÇÃO ESPACIAL,MÉDICO,MED,-22.4261,-40.1769,MACAÉ,RJ,BRASIL,****,2008-02-26,19:18:00,,FINALIZADA,A-039/CENIPA/2012,SIM,2012-06-04,29,1,NÃO,2018-08-28,ACIDENTE
200909073244519,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2009-09-07,14:53:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200906112467912,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2009-06-11,12:26:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200908021984331,F.O.D.,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2009-08-02,17:30:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200804295798780,INDETERMINADO,INDETERMINADO,UNK,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2008-04-29,18:39:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201412035793883,OUTROS,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2014-12-03,12:55:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201004189831956,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2010-04-18,18:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200806047982072,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2008-06-04,10:25:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201106091374108,COM ROTOR,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2011-06-09,11:09:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
200904181493998,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2009-04-18,11:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201210294617473,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,****,2012-10-29,19:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201004151589100,POUSO SEM TREM,CONTATO ANORMAL COM A PISTA,ARC,-22.3687,-41.7751,MACAÉ,RJ,BRASIL,SBME,2010-04-15,13:10:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201009197328590,FALHA ESTRUTURAL,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.9161,-49.0576,BLUMENAU,SC,BRASIL,****,2010-09-19,12:50:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201309181477329,PERDA DE COMPONENTE NO SOLO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.9161,-49.0576,BLUMENAU,SC,BRASIL,SSBL,2013-09-18,14:01:00,,ATIVA,I-548/CENIPA/2018,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201507056625250,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.8328,-49.0936,BLUMENAU,SC,BRASIL,SSBL,2015-07-05,18:15:00,,FINALIZADA,A-096/CENIPA/2015,SIM,2016-06-30,1,1,SIM,2018-08-28,ACIDENTE
201110277106086,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.8328,-49.0936,BLUMENAU,SC,BRASIL,SSBL,2011-10-27,18:16:00,,FINALIZADA,A-050/CENIPA/2011,SIM,2017-05-02,0,1,SIM,2018-08-28,ACIDENTE
201104121659652,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.8328,-49.0936,BLUMENAU,SC,BRASIL,SSBL,2011-04-12,11:30:00,,FINALIZADA,A-586/CENIPA/2014,SIM,2014-08-22,1,1,SIM,2018-08-28,ACIDENTE
200912204775821,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.8328,-49.0936,BLUMENAU,SC,BRASIL,SSBL,2009-12-20,22:05:00,,FINALIZADA,IG-050/CENIPA/2011,SIM,2015-08-28,0,1,SIM,2018-08-28,INCIDENTE
201611011138496,COLISÃO COM AERONAVE NO SOLO,COLISÃO NO SOLO,GCOL,-26.8328,-49.0936,BLUMENAU,SC,BRASIL,SSBL,2016-10-29,18:30:00,SIM,FINALIZADA,A-144/CENIPA/2016,SIM,2017-05-02,0,2,NÃO,2018-08-28,ACIDENTE
200805137469654,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.9161,-49.0576,BLUMENAU,SC,BRASIL,SSBL,2008-05-13,14:20:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201204239696811,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.9161,-49.0576,BLUMENAU,SC,BRASIL,SSBL,2012-04-23,13:50:00,,FINALIZADA,IG-106/CENIPA/2013,SIM,2013-10-21,0,1,NÃO,2018-08-28,INCIDENTE
201003159435255,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-26.9161,-49.0576,BLUMENAU,SC,BRASIL,SSBL,2010-03-15,21:05:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201308021699851,OUTROS,OUTROS,OTHR,-20666,-40495,GUARAPARI,ES,BRASIL,SNGA,2013-08-02,14:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201505245273170,PANE SECA,COMBUSTÍVEL,FUEL,-20.6506,-40.4922,GUARAPARI,ES,BRASIL,SIVU,2015-05-24,14:48:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201701091633394,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-20.6506,-40.4922,GUARAPARI,ES,BRASIL,SNGA,2016-12-28,19:00:00,SIM,FINALIZADA,A-174/CENIPA/2016,SIM,2018-05-10,1,1,SIM,2018-08-28,ACIDENTE
201608052035104,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-7.2503,-64.7839,LÁBREA,AM,BRASIL,SWLB,2016-08-03,19:40:00,SIM,FINALIZADA,A-107/CENIPA/2016,SIM,2017-06-22,2,1,NÃO,2018-08-28,ACIDENTE
201704132134374,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-23.1208,-50.4383,BANDEIRANTES,PR,BRASIL,SSBR,2017-04-13,13:00:00,SIM,ATIVA,A-061/CENIPA/2017,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201703151418292,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-22.6589,-54.8222,CAARAPÓ,MS,BRASIL,SIQH,2017-03-14,19:00:00,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201406072678716,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-14.7989,-51045,ARUANÃ,GO,BRASIL,****,2014-06-07,04:27:00,,FINALIZADA,A-103/CENIPA/2014,SIM,2015-09-11,2,1,NÃO,2018-08-28,ACIDENTE
201406138566252,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-14.9394,-51.0542,ARUANÃ,GO,BRASIL,SWNH,2014-06-13,10:47:00,,ATIVA,A-109/CENIPA/2014,NÃO,,0,1,SIM,2018-08-28,ACIDENTE
200907189657807,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-14.9033,-51.0809,ARUANÃ,GO,BRASIL,****,2009-07-18,14:30:00,,FINALIZADA,A-020/CENIPA/2009,SIM,2009-10-09,7,1,NÃO,2018-08-28,ACIDENTE
201211025175815,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,14.9531,-51.0489,ARUANÃ,GO,BRASIL,****,2012-11-02,12:00:00,,FINALIZADA,A-017/CENIPA/2014,SIM,2014-06-02,1,1,NÃO,2018-08-28,ACIDENTE
201005157261605,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.0553,-57.6269,CÁCERES,MT,BRASIL,SWKC,2010-05-15,20:40:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
200903128347636,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.1958,-57.6083,CÁCERES,MT,BRASIL,****,2009-03-12,10:30:00,,FINALIZADA,A-017/CENIPA/2009,SIM,2009-10-09,7,1,NÃO,2018-08-28,ACIDENTE
201201145607221,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-16.0389,-57.5958,CÁCERES,MT,BRASIL,****,2012-01-14,10:00:00,,FINALIZADA,ENCERRADA NO RAI,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
200904179907254,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-16.0741,-57.6748,CÁCERES,MT,BRASIL,SWWF,2009-04-17,17:30:00,,FINALIZADA,A-034/CENIPA/2009,SIM,2009-10-09,0,1,NÃO,2018-08-28,ACIDENTE
201107145579809,PANE SECA,COMBUSTÍVEL,FUEL,-16.0456,-57635,CÁCERES,MT,BRASIL,SWKC,2011-07-14,10:30:00,,FINALIZADA,A-093/CENIPA/2012,SIM,2012-08-29,1,1,NÃO,2018-08-28,ACIDENTE
200902079713655,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-3.2592,-60.6719,MANACAPURU,AM,BRASIL,****,2009-02-07,17:30:00,,FINALIZADA,A-018/CENIPA/2010,SIM,2010-04-06,22,1,NÃO,2018-08-28,ACIDENTE
201403103365140,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-0.2003,-49.9672,CHAVES,PA,BRASIL,SNXW,2014-03-10,17:30:00,,FINALIZADA,IG-053/CENIPA/2014,SIM,2014-10-14,1,1,SIM,2018-08-28,INCIDENTE
201503041051958,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-0.2003,-49.9672,CHAVES,PA,BRASIL,SNXW,2015-03-04,13:30:00,,FINALIZADA,A-032/CENIPA/2015,SIM,2015-10-19,0,1,NÃO,2018-08-28,ACIDENTE
200810145867995,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-0.1624,-49.9893,CHAVES,PA,BRASIL,SNXW,2008-10-14,10:22:00,,ATIVA,A DEFINIR,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201204215811373,OUTROS,OUTROS,OTHR,-0.1624,-49.9893,CHAVES,PA,BRASIL,****,2012-04-21,12:45:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201406294726451,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-3.4291,-60.4589,MANAQUIRI,AM,BRASIL,****,2014-06-29,20:40:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,INCIDENTE
201504042955855,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-5.6594,-35.4219,CEARÁ-MIRIM,RN,BRASIL,SNOG,2015-04-04,20:15:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201509238405023,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-5.6614,-39.4136,CEARÁ-MIRIM,RN,BRASIL,SNOG,2015-09-23,13:00:00,,FINALIZADA,***,NÃO,,0,1,NÃO,2018-08-28,ACIDENTE
201311205508363,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-22.9889,-44.25,MANGARATIBA,RJ,BRASIL,****,2013-11-20,11:30:00,,FINALIZADA,A-207/CENIPA/2013,SIM,2016-04-22,2,1,NÃO,2018-08-28,ACIDENTE
